transaction_id,account_id,category_id,date,merchant_name,description,amount,currency_code,payment_channel,pending
490dbde9-acf0-48fb-9fcf-9faece51fb78,11111111,none,2024-03-22,Savings Vault topup,none,500.0,EUR,none,True
52bf714a-0f40-46a6-9b19-bbc84720f957,11111111,none,2024-03-22,Saving vault topup prefunding wallet,none,-500.0,EUR,none,True
12ea452c-2bf7-47dc-ae9e-e036f56c01b6,11111111,none,2024-03-23,Savings vault withdrawal from prefunding wallet,none,311.2,EUR,none,True
403ba544-de92-426c-8f4c-765687d2a2b3,11111111,none,2024-03-23,From Flexible account,none,-311.2,EUR,none,True
15bb3e29-f5fb-443e-8206-8843b7f3745b,11111111,none,2024-03-23,Savings Vault topup,none,0.8,EUR,none,True
3e393ede-dd2d-4eef-93f8-516e42332e7b,11111111,none,2024-03-23,Saving vault topup prefunding wallet,none,-0.8,EUR,none,True
9a90d62a-1562-4ba4-ad3d-a990cd099773,11111111,none,2024-03-23,Savings vault withdrawal from prefunding wallet,none,189.6,EUR,none,True
1ce91c51-54ae-4a42-95e4-09f72e9a0845,11111111,none,2024-03-23,From Flexible account,none,-189.6,EUR,none,True
65afacd8-58ec-4e05-baa0-c4aac9a13132,11111111,none,2024-03-23,Savings Vault topup,none,1.0,EUR,none,True
4a2e8db4-01b2-4386-9e47-19d7e024f9a6,11111111,none,2024-03-23,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
06b7e534-5b99-4cf3-90e6-43a93a9db58f,11111111,none,2024-03-23,Savings Vault topup,none,0.05,EUR,none,True
1d284aa7-bef1-45fb-b1dd-d46d52a7ee1f,11111111,none,2024-03-23,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
2517a721-d130-4d5b-ad50-357781d17562,11111111,none,2024-03-23,Savings Vault topup,none,0.2,EUR,none,True
0026ede5-8af8-42e7-96db-2aa0f2a4c132,11111111,none,2024-03-23,Saving vault topup prefunding wallet,none,-0.2,EUR,none,True
356fdf3f-de68-4bac-88c5-959641a3104b,11111111,none,2024-03-23,Savings Vault topup,none,0.05,EUR,none,True
0a67f405-c340-4b31-8dfa-6ff274fb0efe,11111111,none,2024-03-23,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
095e0056-6f47-4166-91dd-2ded979c438f,11111111,none,2024-03-24,Savings Vault topup,none,0.65,EUR,none,True
d5bb5325-2b73-4956-b71b-45e1caf435ce,11111111,none,2024-03-24,Saving vault topup prefunding wallet,none,-0.65,EUR,none,True
12ef8f5d-502d-46f2-9a9f-225972574bc7,11111111,none,2024-03-24,Savings Vault topup,none,0.89,EUR,none,True
71824e28-4e52-41bd-8587-d5be39b8d3f2,11111111,none,2024-03-24,Saving vault topup prefunding wallet,none,-0.89,EUR,none,True
90bffd8d-16d6-4670-b6c7-a4f7298adcf6,11111111,none,2024-03-24,Savings Vault topup,none,0.01,EUR,none,True
02ec2774-8d29-40d9-ba72-4e78f78de3a1,11111111,none,2024-03-24,Saving vault topup prefunding wallet,none,-0.01,EUR,none,True
8397aa96-6e74-4351-9058-9e9a73eee4c4,11111111,none,2024-03-24,Savings Vault topup,none,0.6,EUR,none,True
9a598eed-f4d5-4eca-a1f8-84ce662bb94a,11111111,none,2024-03-24,Saving vault topup prefunding wallet,none,-0.6,EUR,none,True
f4b84ac6-0702-4607-8f86-05bdf02e6183,11111111,none,2024-03-25,Savings Vault topup,none,0.3,EUR,none,True
d6e6bd5b-3564-44c3-8dfc-78e26d62e651,11111111,none,2024-03-25,Saving vault topup prefunding wallet,none,-0.3,EUR,none,True
2669efd9-0291-41f6-be89-d7534521ec69,11111111,none,2024-03-26,Savings Vault topup,none,0.86,EUR,none,True
49808084-5760-4094-a6ed-ff3fdff9e9f3,11111111,none,2024-03-26,Saving vault topup prefunding wallet,none,-0.86,EUR,none,True
87a54bda-39d3-4cd5-bbeb-2567a1ff92ff,11111111,none,2024-03-27,Savings Vault topup,none,1.0,EUR,none,True
7494772a-c25b-4ea0-b288-eac9b940d769,11111111,none,2024-03-27,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
8bb80789-cf01-4af0-85e4-0a80f770e22c,11111111,none,2024-03-27,Savings Vault topup,none,0.5,EUR,none,True
c562de59-f20d-4c83-9d59-cf29dd9d0821,11111111,none,2024-03-27,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
2056b481-00eb-4423-941e-12a1ee8dc227,11111111,none,2024-03-27,Savings Vault topup,none,0.03,EUR,none,True
202fe69a-6d7d-4664-908a-85e3528cfe59,11111111,none,2024-03-27,Saving vault topup prefunding wallet,none,-0.03,EUR,none,True
3eed42b6-dcef-4432-ad12-d38f63494cd0,11111111,none,2024-03-28,Savings Vault topup,none,1.0,EUR,none,True
09567b04-2370-4fcc-9e46-1e2597e5a45e,11111111,none,2024-03-28,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
6e42af63-1f68-4939-9648-e6aed1a82d20,11111111,none,2024-03-28,Savings Vault topup,none,0.51,EUR,none,True
91b8a401-785c-49d8-993d-48c0f7937701,11111111,none,2024-03-28,Saving vault topup prefunding wallet,none,-0.51,EUR,none,True
ff2e02c4-acf5-41fb-9882-ed26b0c09e1c,11111111,none,2024-03-28,Savings Vault topup,none,0.51,EUR,none,True
700a2a0d-35d6-4cf7-9bd4-668dc91b0626,11111111,none,2024-03-28,Saving vault topup prefunding wallet,none,-0.51,EUR,none,True
2ad66a27-1288-4e2d-b089-397aab43ba27,11111111,none,2024-03-29,Savings Vault topup,none,0.21,EUR,none,True
d45ebf98-b103-42bd-a91a-5c2835dfa1cf,11111111,none,2024-03-29,Saving vault topup prefunding wallet,none,-0.21,EUR,none,True
fc63bd88-8f63-49e7-90a3-b772fff4bfe9,11111111,none,2024-03-31,Savings Vault topup,none,0.05,EUR,none,True
364b269e-146b-43d1-9738-11e3dbdc079d,11111111,none,2024-03-31,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
eef5ad31-7354-4c9e-91a1-72c96ce9abdb,11111111,none,2024-04-02,Savings Vault topup,none,0.65,EUR,none,True
fbd27eae-2e69-4203-84a5-bed23c49b74b,11111111,none,2024-04-02,Saving vault topup prefunding wallet,none,-0.65,EUR,none,True
b26c03cf-f7dc-480f-8d92-da178d5214b6,11111111,none,2024-04-05,Savings Vault topup,none,0.15,EUR,none,True
4926c1d8-4fe9-416b-9b64-1b6609056f00,11111111,none,2024-04-05,Saving vault topup prefunding wallet,none,-0.15,EUR,none,True
30d26000-86f1-4625-bf0b-05bc9d6d5761,11111111,none,2024-04-06,Savings Vault topup,none,1.0,EUR,none,True
6829e939-1b6d-4a33-87b0-dc2e826f2309,11111111,none,2024-04-06,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
95b5a08c-7ea3-41fe-9813-359c689bafe9,11111111,none,2024-04-06,Savings Vault topup,none,1.0,EUR,none,True
3123c9be-8e3d-4089-aa26-0f5b439eb572,11111111,none,2024-04-06,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
66152509-de66-4833-a607-8e8791344ee6,11111111,none,2024-04-06,Savings Vault topup,none,0.05,EUR,none,True
b3d9259e-a7ad-42ff-9a65-f79cf268a35f,11111111,none,2024-04-06,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
c845554e-0902-4f80-9e90-90932d6ee86a,11111111,none,2024-04-07,Savings Vault topup,none,0.67,EUR,none,True
a63e58fb-5052-4dd6-8a2b-cb35ee8bc52f,11111111,none,2024-04-07,Saving vault topup prefunding wallet,none,-0.67,EUR,none,True
4a6ecccf-f3ea-4b10-83eb-ebf02632c3f0,11111111,none,2024-04-07,Savings Vault topup,none,0.16,EUR,none,True
4bc6b6c6-a3a6-4903-8e0d-8cc5964e1245,11111111,none,2024-04-07,Saving vault topup prefunding wallet,none,-0.16,EUR,none,True
0f9f2fbf-5566-418c-9eaf-219d85be0691,11111111,none,2024-04-08,Savings Vault topup,none,1.0,EUR,none,True
1ffe5bee-b26b-4d31-a5d1-9a17e41384b4,11111111,none,2024-04-08,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
e4130e0c-4787-4fb5-8ee5-3927f1cde33c,11111111,none,2024-04-08,Savings Vault topup,none,0.44,EUR,none,True
6b9eb72c-9d2e-4d91-94d4-3963202a0fa7,11111111,none,2024-04-08,Saving vault topup prefunding wallet,none,-0.44,EUR,none,True
1328e1c3-bcac-476c-9237-d2b58f39c2df,11111111,none,2024-04-08,Savings Vault topup,none,1.0,EUR,none,True
6362c99a-8da6-4c89-9b6b-eb66d96a892d,11111111,none,2024-04-08,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
c6369b73-5965-43ee-9f12-ec7380bb9027,11111111,none,2024-04-10,Savings Vault topup,none,0.54,EUR,none,True
dc837d11-6301-485a-aa57-286cad7ddb82,11111111,none,2024-04-10,Saving vault topup prefunding wallet,none,-0.54,EUR,none,True
af130c03-4669-4196-9173-194933f9f8e3,11111111,none,2024-04-11,Savings Vault topup,none,0.33,EUR,none,True
8168ea93-a922-4b5c-b07f-a682e52a2c85,11111111,none,2024-04-11,Saving vault topup prefunding wallet,none,-0.33,EUR,none,True
d20ac3e2-c04d-48ba-8324-3df0437088bb,11111111,none,2024-04-12,Savings Vault topup,none,0.7,EUR,none,True
d280ac64-494c-44d2-b1ed-c984e3234a89,11111111,none,2024-04-12,Saving vault topup prefunding wallet,none,-0.7,EUR,none,True
b7ef5093-bd7f-4f64-8840-8041b5719fa9,11111111,none,2024-04-13,Savings Vault topup,none,0.65,EUR,none,True
56f80cc7-579a-4967-bed2-693e91323333,11111111,none,2024-04-13,Saving vault topup prefunding wallet,none,-0.65,EUR,none,True
25b48483-2572-4b9f-a897-b5853638f124,11111111,none,2024-04-14,Savings Vault topup,none,0.85,EUR,none,True
2a85aac6-5a0f-4b2b-95d3-97f898f1239f,11111111,none,2024-04-14,Saving vault topup prefunding wallet,none,-0.85,EUR,none,True
8eb2ea74-c727-452a-9540-690d52885570,11111111,none,2024-04-14,Savings Vault topup,none,0.35,EUR,none,True
b69ce795-0891-43c0-b667-32c6cf65e023,11111111,none,2024-04-14,Saving vault topup prefunding wallet,none,-0.35,EUR,none,True
e1d82e5a-bf2e-477f-b1f4-4235fc968e38,11111111,none,2024-04-15,Savings Vault topup,none,0.6,EUR,none,True
e75a2a7a-cf95-4390-b038-6acbb00971f6,11111111,none,2024-04-15,Saving vault topup prefunding wallet,none,-0.6,EUR,none,True
5e376f35-62d4-4f13-ab1e-30b4c1edb981,11111111,none,2024-04-15,Savings Vault topup,none,0.6,EUR,none,True
18322d2e-52b5-4d87-867f-f2298be87bd7,11111111,none,2024-04-15,Saving vault topup prefunding wallet,none,-0.6,EUR,none,True
503ab0f4-6803-4daa-8c85-f6729c08e1ff,11111111,none,2024-04-16,Savings Vault topup,none,1.0,EUR,none,True
f3d817c7-dbdf-4315-9ca6-c67ef8236a70,11111111,none,2024-04-16,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
b05afe62-b731-4e4f-ac09-981b737a2f45,11111111,none,2024-04-16,Savings Vault topup,none,0.02,EUR,none,True
e8fb8ad2-70d7-4abc-8953-cc9d7d802529,11111111,none,2024-04-16,Saving vault topup prefunding wallet,none,-0.02,EUR,none,True
1762a878-da62-464f-af82-05142f9d759a,11111111,none,2024-04-18,Savings Vault topup,none,0.51,EUR,none,True
dd10ef54-5ee0-4900-8fb4-df69b86f42a8,11111111,none,2024-04-18,Saving vault topup prefunding wallet,none,-0.51,EUR,none,True
5849e103-5d12-4de1-a826-cadca6497227,11111111,none,2024-04-18,Savings Vault topup,none,0.93,EUR,none,True
813ed56e-290c-4a2a-be88-7430b3bfd252,11111111,none,2024-04-18,Saving vault topup prefunding wallet,none,-0.93,EUR,none,True
1e91002f-09e0-4f72-8825-0ec65fc191cd,11111111,none,2024-04-20,Savings Vault topup,none,0.46,EUR,none,True
db21c774-50d5-45a7-ab87-9c46ec64d0db,11111111,none,2024-04-20,Saving vault topup prefunding wallet,none,-0.46,EUR,none,True
0a4d203c-e833-466a-a39e-7ad20f8c3df9,11111111,none,2024-04-20,Savings Vault topup,none,0.6,EUR,none,True
ea2e050e-acd3-4f75-b938-362350e72edf,11111111,none,2024-04-20,Saving vault topup prefunding wallet,none,-0.6,EUR,none,True
c4a7665d-cab9-46fe-babc-d6ae397d87f1,11111111,none,2024-04-20,Savings Vault topup,none,0.7,EUR,none,True
aa9fa4a5-5de9-4b06-b0c6-a4da0bccf0ab,11111111,none,2024-04-20,Saving vault topup prefunding wallet,none,-0.7,EUR,none,True
c88805c3-6be6-483e-b8a6-fa50e4f4a829,11111111,none,2024-04-23,Savings Vault topup,none,0.05,EUR,none,True
ae07d382-9cf3-4876-80b7-009b87ed2d1f,11111111,none,2024-04-23,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
6ff88e8d-2026-45d4-9e33-8217667daf8f,11111111,none,2024-04-24,Savings Vault topup,none,0.08,EUR,none,True
cfdb68d9-5589-4581-ad78-060ad576a38a,11111111,none,2024-04-24,Saving vault topup prefunding wallet,none,-0.08,EUR,none,True
395a2ddc-95a7-48a8-a272-e2bb2392bb85,11111111,none,2024-04-24,Savings Vault topup,none,1.0,EUR,none,True
3cfea6a5-1794-446e-ac94-9b940fae655b,11111111,none,2024-04-24,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
73236a1a-522d-4efd-a9e0-05cb5b1e0f57,11111111,none,2024-04-25,Savings Vault topup,none,0.9,EUR,none,True
bdb060ec-ab32-494d-8087-446e898e6c84,11111111,none,2024-04-25,Saving vault topup prefunding wallet,none,-0.9,EUR,none,True
9b59d06c-a45d-4d44-bbb5-755d032f9f3b,11111111,none,2024-04-25,Savings Vault topup,none,0.01,EUR,none,True
03b3ff80-6c37-44c3-bc1a-79c87df7c6a9,11111111,none,2024-04-25,Saving vault topup prefunding wallet,none,-0.01,EUR,none,True
80f368d6-7afb-4723-8f56-e0c745a63001,11111111,none,2024-04-26,Savings Vault topup,none,1.0,EUR,none,True
551002d7-18fd-4777-bd35-00e4af8cf576,11111111,none,2024-04-26,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
29000a60-26b2-4f51-aa28-2c695cce46a5,11111111,none,2024-04-26,Savings Vault topup,none,0.5,EUR,none,True
b04f132b-6386-4add-8879-8d2a4c7a1177,11111111,none,2024-04-26,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
254315a2-77ca-4067-bf9d-e95cf09f5b8c,11111111,none,2024-04-27,Savings Vault topup,none,0.5,EUR,none,True
e6e34ddd-2fb9-4441-b26b-79662118f79f,11111111,none,2024-04-27,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
8a6366fd-e846-4106-b03c-fc0c197ecbc0,11111111,none,2024-04-28,Savings Vault topup,none,0.01,EUR,none,True
247e0176-607d-4d4d-aea5-6a6b1b017991,11111111,none,2024-04-28,Saving vault topup prefunding wallet,none,-0.01,EUR,none,True
ca2a98b5-bfd7-42f5-9729-3713c2d9a152,11111111,none,2024-04-28,Savings Vault topup,none,0.5,EUR,none,True
697b3cd4-dce6-4bff-9eaa-7b180b6d4375,11111111,none,2024-04-28,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
54f3f309-fb74-4fe9-b0f0-05febff0bb92,11111111,none,2024-04-28,Savings Vault topup,none,0.94,EUR,none,True
cda53605-761c-4be8-a98b-62af76be16ef,11111111,none,2024-04-28,Saving vault topup prefunding wallet,none,-0.94,EUR,none,True
ac0812f6-3476-4d49-b4ae-b063580cc632,11111111,none,2024-04-28,Savings Vault topup,none,0.37,EUR,none,True
2cce7fc6-c54a-46e6-a344-88aee24933ff,11111111,none,2024-04-28,Saving vault topup prefunding wallet,none,-0.37,EUR,none,True
2d101e86-b49e-4720-9a28-377b5a4ff35d,11111111,none,2024-04-30,Savings Vault topup,none,0.25,EUR,none,True
f7d1e7b9-f05b-4c20-85ed-e34ecc202cc8,11111111,none,2024-04-30,Saving vault topup prefunding wallet,none,-0.25,EUR,none,True
85926303-9375-4966-b80f-0d57386650bd,11111111,none,2024-05-01,Savings Vault topup,none,1.0,EUR,none,True
3cba603c-eaa2-441e-8fb5-5fbd2e4972f8,11111111,none,2024-05-01,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
0f9c05b7-dbf2-4e12-9da9-9011b369b2c8,11111111,none,2024-05-02,Savings Vault topup,none,0.01,EUR,none,True
cdaac306-bb58-4424-b1d6-5803a1d941c7,11111111,none,2024-05-02,Saving vault topup prefunding wallet,none,-0.01,EUR,none,True
bae78cb4-25b8-46a5-85d3-4703568e87b3,11111111,none,2024-05-03,Savings Vault topup,none,0.6,EUR,none,True
7df00a1e-7ea6-42de-a12d-edb2a047b415,11111111,none,2024-05-03,Saving vault topup prefunding wallet,none,-0.6,EUR,none,True
a57d5a88-42bc-45e4-843f-ce0aeac9c133,11111111,none,2024-05-04,Savings Vault topup,none,0.1,EUR,none,True
9b53fe25-f00a-47d6-9bb0-4be8719624e6,11111111,none,2024-05-04,Saving vault topup prefunding wallet,none,-0.1,EUR,none,True
fd65ca52-7ec3-41cb-974b-0a4db6c08c3e,11111111,none,2024-05-04,Savings Vault topup,none,0.49,EUR,none,True
0ab3b291-acce-4751-9e6d-4cd0922c09af,11111111,none,2024-05-04,Saving vault topup prefunding wallet,none,-0.49,EUR,none,True
bd40876a-40d6-47d5-9586-7f202e1c5357,11111111,none,2024-05-05,Savings Vault topup,none,1.0,EUR,none,True
90920774-4cd5-4d57-92ee-ff2f0f1450ca,11111111,none,2024-05-05,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
958518ed-afb0-4a54-af1d-ae06815b9855,11111111,none,2024-05-05,Savings Vault topup,none,0.94,EUR,none,True
2374e9e3-df7a-4a8a-be25-c4c18cd7ae98,11111111,none,2024-05-05,Saving vault topup prefunding wallet,none,-0.94,EUR,none,True
8a599814-5b16-41b3-9a11-1ca5ddb46d6a,11111111,none,2024-05-05,Savings Vault topup,none,1.0,EUR,none,True
f60f2a64-b565-4109-bfa8-24a783a31f15,11111111,none,2024-05-05,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
80469e6f-b42b-4e64-8d1b-156bbdd27e16,11111111,none,2024-05-05,Savings Vault topup,none,1.0,EUR,none,True
4a800e17-bc3e-415c-b7c6-84409922f272,11111111,none,2024-05-05,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
ef73b3e1-ae73-46dc-8997-1410f1a88fe9,11111111,none,2024-05-06,Savings Vault topup,none,1.0,EUR,none,True
ad89e825-82dc-4529-ae04-f3cfebb51283,11111111,none,2024-05-06,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
d017ae88-f7bd-4ca9-8dd9-950872b9fbe9,11111111,none,2024-05-06,Savings Vault topup,none,1.0,EUR,none,True
05759d49-333c-415c-b22e-34a50e63d6f3,11111111,none,2024-05-06,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
3d1d1879-535c-4634-a09d-12507d45784b,11111111,none,2024-05-08,Savings Vault topup,none,1.0,EUR,none,True
5a18ec4a-2e10-4d68-9e30-ba7188bf7167,11111111,none,2024-05-08,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
c77225c7-2e06-49d2-ad86-16184cd409a7,11111111,none,2024-05-08,Savings Vault topup,none,1.0,EUR,none,True
e1eb0363-f9c3-4f0f-8b1a-756b94ca2ba6,11111111,none,2024-05-08,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
4c499161-ca1c-4042-9396-d82673864fbf,11111111,none,2024-05-08,Savings Vault topup,none,0.67,EUR,none,True
917a5cf3-cfb4-41b4-83f8-3f82477ff108,11111111,none,2024-05-08,Saving vault topup prefunding wallet,none,-0.67,EUR,none,True
6822f1ff-85dc-4e11-9c84-5926113107d8,11111111,none,2024-05-08,Savings Vault topup,none,0.3,EUR,none,True
ad852717-6501-4fee-8d7f-fb07ff7bb34c,11111111,none,2024-05-08,Saving vault topup prefunding wallet,none,-0.3,EUR,none,True
a8c196a0-98bd-40fe-bb69-585c4ba098c8,11111111,none,2024-05-09,Savings Vault topup,none,0.58,EUR,none,True
e5130ff1-422b-4b2c-984a-5771094ac6dd,11111111,none,2024-05-09,Saving vault topup prefunding wallet,none,-0.58,EUR,none,True
99daed75-9dfe-4f7d-807e-3839cf9dbdc3,11111111,none,2024-05-10,Savings Vault topup,none,0.53,EUR,none,True
f29e98fb-981f-4612-99e4-038fd04742ac,11111111,none,2024-05-10,Saving vault topup prefunding wallet,none,-0.53,EUR,none,True
17843cdf-19ee-46fe-9f12-ca421f5ffcc1,11111111,none,2024-05-10,Savings Vault topup,none,0.87,EUR,none,True
151a29e7-1251-4022-8ab2-9b91a533c92a,11111111,none,2024-05-10,Saving vault topup prefunding wallet,none,-0.87,EUR,none,True
f9ac322b-e6e6-4fbf-a339-d84312e522a7,11111111,none,2024-05-11,Savings Vault topup,none,1.0,EUR,none,True
02863978-6c2f-49be-ba9b-185354e47216,11111111,none,2024-05-11,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
79716d72-e60f-473b-be55-04b3a63edc19,11111111,none,2024-05-11,Savings Vault topup,none,1.0,EUR,none,True
2ee4ec39-b80c-43fd-a634-f8575de1d8b5,11111111,none,2024-05-11,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
277b2935-3883-4772-ad0d-ef4ca17d4419,11111111,none,2024-05-11,Savings Vault topup,none,0.5,EUR,none,True
5892956c-ac1f-4e6e-8c16-b1de7dad093b,11111111,none,2024-05-11,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
5ba54e5b-a279-4de2-8ebd-f5d665d561e8,11111111,none,2024-05-12,Savings Vault topup,none,0.95,EUR,none,True
430c0ea7-af34-49f3-bcb6-3fe434499f99,11111111,none,2024-05-12,Saving vault topup prefunding wallet,none,-0.95,EUR,none,True
452ff6e4-2d0b-4a10-a28c-c14d60886975,11111111,none,2024-05-12,Savings Vault topup,none,0.58,EUR,none,True
efcbe3c7-1918-4a23-a1d0-9a7697097fcf,11111111,none,2024-05-12,Saving vault topup prefunding wallet,none,-0.58,EUR,none,True
b48fbe4b-223c-4db3-a42e-b96873e00aaa,11111111,none,2024-05-14,Savings Vault topup,none,0.96,EUR,none,True
6bb56376-9616-4a00-8a57-632481a3b4b4,11111111,none,2024-05-14,Saving vault topup prefunding wallet,none,-0.96,EUR,none,True
15ad5928-6599-4f19-a8e2-38d7604e2ad1,11111111,none,2024-05-16,Savings Vault topup,none,0.79,EUR,none,True
837aafbc-5f31-4a4c-a5ae-5d110a826b23,11111111,none,2024-05-16,Saving vault topup prefunding wallet,none,-0.79,EUR,none,True
d164ccd4-b379-4916-a2f2-a39729c55d39,11111111,none,2024-05-16,Savings Vault topup,none,0.05,EUR,none,True
4887fbe7-3a40-4389-a08c-7a9362f57378,11111111,none,2024-05-16,Saving vault topup prefunding wallet,none,-0.05,EUR,none,True
a7aa0dea-eb5e-4de5-a817-97b1400ef5e0,11111111,none,2024-05-16,Savings Vault topup,none,0.3,EUR,none,True
1c37803a-d69d-4feb-9be2-671c80557298,11111111,none,2024-05-16,Saving vault topup prefunding wallet,none,-0.3,EUR,none,True
9fd87a9a-bae6-4f82-9a54-46ba4b13c4bb,11111111,none,2024-05-16,Savings Vault topup,none,1.0,EUR,none,True
202dc58c-bad5-4894-a0ef-de8a67d35b1c,11111111,none,2024-05-16,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
8fa14f19-87d5-4ea2-af5b-a6f9327a9dfb,11111111,none,2024-05-17,Savings Vault topup,none,0.1,EUR,none,True
dab4363c-f391-4aa7-afa6-d0e68c005839,11111111,none,2024-05-17,Saving vault topup prefunding wallet,none,-0.1,EUR,none,True
103d66f2-f5ad-4e93-b6cd-7ccb9fa048c0,11111111,none,2024-05-17,Savings Vault topup,none,1.0,EUR,none,True
71e9bb58-dd4a-45a6-9a0e-28d2f9088ce7,11111111,none,2024-05-17,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
7a983eaf-d72a-4f54-b5f0-e9c5e86fdcec,11111111,none,2024-05-17,Savings Vault topup,none,0.2,EUR,none,True
48e7e629-d894-4996-95a4-3ed144d071b2,11111111,none,2024-05-17,Saving vault topup prefunding wallet,none,-0.2,EUR,none,True
8db716f2-fdf5-4a99-8313-94462760e3af,11111111,none,2024-05-17,Savings Vault topup,none,0.5,EUR,none,True
5f51ce74-7e75-49c3-b2e0-3e12d696d69f,11111111,none,2024-05-17,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
cafd9cc1-1ba0-4b17-858a-3e6adac43220,11111111,none,2024-05-18,Savings Vault topup,none,0.7,EUR,none,True
02d4ef34-292d-42f6-9045-f4538a670e91,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-0.7,EUR,none,True
ec22690d-7e6d-4e09-9fe8-7abc0b8e70bd,11111111,none,2024-05-18,Savings Vault topup,none,0.8,EUR,none,True
ca0f00d4-ab84-4be6-b6c4-d0d43218216d,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-0.8,EUR,none,True
6db51ba6-5c8e-4cb8-8bce-42a35ab5e91c,11111111,none,2024-05-18,Savings Vault topup,none,0.5,EUR,none,True
7a4eb3ae-5fdc-4f58-aa77-40c8985e887c,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-0.5,EUR,none,True
7a2fbd9a-2eb4-4b1b-9023-af914a8866d8,11111111,none,2024-05-18,Savings Vault topup,none,0.3,EUR,none,True
edf40fd5-3ff4-444c-b0c4-3f835eed471b,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-0.3,EUR,none,True
439b137f-0701-4f47-8592-0fbf6db097d7,11111111,none,2024-05-18,Savings Vault topup,none,1.0,EUR,none,True
f24bd4d6-0b60-46c3-80f5-e045d854236e,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
0725ff93-018c-4ebd-bd9f-a433f5169a73,11111111,none,2024-05-18,Savings Vault topup,none,1.0,EUR,none,True
4f8bda74-e980-4066-b2d3-8840070dabfc,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
8fb4311f-d548-4e34-9b50-8e773350be66,11111111,none,2024-05-18,Savings Vault topup,none,1.0,EUR,none,True
813d5dbd-8b57-4d99-ba0d-a99b7c79ec57,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
af7da5b2-ade5-4913-942d-a95605ca27bc,11111111,none,2024-05-18,Savings Vault topup,none,1.0,EUR,none,True
c2f60b32-eecb-4a7d-a311-0d956f38b2cb,11111111,none,2024-05-18,Saving vault topup prefunding wallet,none,-1.0,EUR,none,True
ea363b70-98f5-47b7-b903-16107150cc89,11111111,none,2024-05-19,Savings Vault topup,none,0.85,EUR,none,True
a14e5b1a-9c22-46f9-865e-b9ea2e1b547b,11111111,none,2024-05-19,Saving vault topup prefunding wallet,none,-0.85,EUR,none,True
c8b6a17b-ec4d-4a02-b610-654720b61cab,11111111,none,2024-05-19,Savings vault withdrawal from prefunding wallet,none,58.72,EUR,none,True
f744fafc-7e43-46ca-bb7e-e133a862d8c7,11111111,none,2024-05-19,From Flexible account,none,-58.72,EUR,none,True
a5dcd37f-286e-42f4-9f98-624d6e6e3b45,11111111,none,2024-05-20,Savings Vault topup,none,0.18,EUR,none,True
ea3afee2-72fa-4d02-8950-63a5d1d22c1d,11111111,none,2024-05-20,Saving vault topup prefunding wallet,none,-0.18,EUR,none,True
5ce5caa9-f2d8-4af8-8085-238a64171611,11111111,none,2024-05-20,Savings Vault topup,none,0.46,EUR,none,True
ea67b5f1-b729-4e30-9ac0-400a16294257,11111111,none,2024-05-20,Saving vault topup prefunding wallet,none,-0.46,EUR,none,True
c17cac63-04df-4639-9935-afd20d4539ed,11111111,none,2024-05-20,Savings Vault topup,none,0.19,EUR,none,True
